location_id,num_votes,trueskill.score,trueskill.stds.-1,study_question,trueskill_norm
513d9d53fdc9f03587008022,21,23.84898993,2.129728167,safer,4.85615739
513cbe8cfdc9f035870011bb,15,33.29285696,2.492362464,safer,7.486395393
513e1d50fdc9f03587009983,13,25.15309941,2.569715626,safer,5.219368596
50f46499fdc9f065f000487d,16,29.15486054,2.298205728,safer,6.333910356
513d7b76fdc9f03587006b90,13,23.68201013,2.519878643,safer,4.809651378
50f42eeefdc9f065f00023f2,19,30.49572478,2.034397326,safer,6.707358233
5140918dfdc9f0492600052b,13,31.63065172,2.751012484,safer,7.02344993
5185cd79fdc9f03fd5000d32,15,30.51666551,2.72568683,safer,6.713190496
513e6d32fdc9f0358700c275,15,25.98425266,2.316892682,safer,5.450855429
50f60c48beb2fed910000211,14,30.09730211,2.705090013,safer,6.596392412
50f43b6ffdc9f065f00030aa,12,25.9468237,2.523835466,safer,5.440430983
50f42de0fdc9f065f0002287,15,32.88675856,2.631558946,safer,7.373291784
50f5ea5bfdc9f065f0007abb,13,20.69171556,2.478833065,safer,3.976816015
513cc724fdc9f03587001a01,21,30.98340571,2.405270916,safer,6.843183623
50f55e38fdc9f065f0004b8d,15,29.31901838,2.546237157,safer,6.37963042
513cb7a6fdc9f03587000b4d,17,27.76178212,2.474891587,safer,5.945920163
513d5d99fdc9f03587003910,12,16.70093165,2.915457041,safer,2.86533155
50f5e87afdc9f065f00072e6,17,20.35451822,2.527714475,safer,3.882902236
50f46441fdc9f065f000445d,12,30.89823816,2.692271662,safer,6.819463369
50f5eb44fdc9f065f0008150,15,19.63172895,2.54025361,safer,3.68159616
513e208ffdc9f0358700a232,17,31.50871746,2.269472767,safer,6.989489676
513d797ffdc9f03587006502,16,24.33037784,2.219059477,safer,4.990230095
51409370fdc9f04926000799,12,13.6454798,3.103246245,safer,2.014349051
513d7981fdc9f0358700650b,16,28.50453378,2.3138664,safer,6.15278602
513d7958fdc9f03587006484,13,27.87942085,2.634738351,safer,5.978684057
51409135fdc9f04926000471,16,22.65386564,2.243624387,safer,4.52329996
50f5e58efdc9f065f00069f4,15,12.76027863,3.116438378,safer,1.767809181
50f5635ffdc9f065f0005cc6,14,27.58093434,2.557868776,safer,5.895551739
513d79e6fdc9f0358700664c,13,25.13239092,2.497111866,safer,5.213601015
50f55e38fdc9f065f0004b8c,16,22.71421003,2.344281199,safer,4.540106646
51413560fdc9f049260049b5,12,24.07319085,2.563321304,safer,4.918600221
513d388efdc9f03587002c63,16,33.09088431,2.617101034,safer,7.430143422
51421ac1fdc9f0492600839c,13,30.07468021,2.590299703,safer,6.590091923
51392db8818ede129600126f,13,28.98089613,2.540207102,safer,6.28545904
50f42b4ffdc9f065f00012b4,19,21.64472958,2.325227347,safer,4.242242634
513f11e8fdc9f0358700c8cb,13,28.22706437,2.567757524,safer,6.075507232
514142eafdc9f04926006343,12,21.92177511,2.486585334,safer,4.319403364
50f607d5beb2fed6f80002b7,12,26.26826024,2.6733749,safer,5.529955178
513d9be8fdc9f03587007b75,12,33.97965512,3.553805876,safer,7.677677482
513d2e5efdc9f0358700258f,15,30.16759217,2.277212741,safer,6.615969094
50f5ee9afdc9f065f0008f43,18,27.99645599,2.259263231,safer,6.011279843
513d684dfdc9f03587004313,15,19.85572407,2.381896066,safer,3.743981673
51408b97fdc9f0358700e972,16,28.73237118,2.319994691,safer,6.216241655
514147ebfdc9f04926006b84,12,25.54438659,2.655400821,safer,5.328347091
513d7cabfdc9f03587006f85,17,25.89865094,2.244450872,safer,5.427014251
50f463b3fdc9f065f000424a,12,35.81055203,3.19368213,safer,8.187605736
50f42eb3fdc9f065f00023c9,13,22.14649332,2.593637468,safer,4.381990267
513d5ebcfdc9f03587003add,12,19.7089742,2.82763103,safer,3.703109952
51421985fdc9f04926008253,15,27.5321781,2.284141986,safer,5.881972502
514090e0fdc9f049260003bb,13,20.59211501,2.937285803,safer,3.949075986
50f4450bfdc9f065f0003420,13,19.78242065,2.57253025,safer,3.723565729
513d2cfafdc9f03587002483,12,26.44917286,2.536718001,safer,5.580341661
513d6da7fdc9f035870051b1,12,16.15603875,2.792832352,safer,2.713571895
513da018fdc9f035870088c2,19,23.16474069,2.053349174,safer,4.665585208
51413b30fdc9f049260058ce,17,22.69837776,2.250004917,safer,4.535697155
513cc8dcfdc9f03587001b9c,13,29.95979858,2.643748816,safer,6.558095917
50f46444fdc9f065f00044a4,13,28.96515529,2.488948155,safer,6.281075014
513cd070fdc9f03587001dff,17,26.40183706,2.222643138,safer,5.567158035
50f55e36fdc9f065f0004b63,16,28.08642568,2.249514751,safer,6.036337557
513d3058fdc9f03587002712,22,21.36660654,2.615499891,safer,4.164781803
513f3194fdc9f0358700dfc9,13,25.50377393,2.643607126,safer,5.317035945
51414562fdc9f049260065db,17,31.59559974,2.311390439,safer,7.013687504
50f42c7dfdc9f065f0001d2a,20,34.6010606,2.267375054,safer,7.850746873
513d7ea1fdc9f03587007447,14,22.81333605,2.312306428,safer,4.567714514
513d5a91fdc9f03587003414,14,24.97349313,2.478115974,safer,5.169345945
5140c92dfdc9f04926002468,16,20.20602419,2.304866255,safer,3.841544744
50f5608efdc9f065f00051f8,15,28.99089329,2.622458014,safer,6.288243376
513d5c30fdc9f0358700368a,12,26.15585122,2.810839133,safer,5.498647825
5140c8c9fdc9f04926002340,12,25.57393413,2.519474396,safer,5.336576458
513ce30dfdc9f035870021d7,12,25.19241446,2.531398988,safer,5.23031834
50f61455beb2fed9100006d9,14,27.80769163,2.755992464,safer,5.958706551
51413d39fdc9f04926005cb7,14,20.16913965,2.649092269,safer,3.831271927
513d6976fdc9f03587004734,19,28.27743632,2.278369531,safer,6.089536467
513e64acfdc9f0358700b875,13,18.35687961,2.546088932,safer,3.326534281
513e6e14fdc9f0358700c3b6,13,24.06730831,2.482805932,safer,4.916961859
513d31d6fdc9f0358700283b,14,22.83841066,2.429761709,safer,4.574698114
50f563fcfdc9f065f0005fa4,14,23.89266004,2.380345513,safer,4.868320078
51422d9efdc9f04926008c49,18,24.61540265,2.124385451,safer,5.069613156
50f43515fdc9f065f0002ace,14,24.17677973,2.306158806,safer,4.947451052
513f2d1ffdc9f0358700d9a3,16,24.04643201,2.212980351,safer,4.911147541
50f43489fdc9f065f000290c,14,26.06431961,2.288646609,safer,5.473155099
51414332fdc9f0492600638f,12,21.98012584,2.539228073,safer,4.335654791
5140949bfdc9f049260008bd,14,23.13614113,2.288019398,safer,4.657619864
5140b789fdc9f04926001a24,14,22.18030771,2.457718624,safer,4.391408008
50f60c58beb2fed91000033c,14,25.5830666,2.42911257,safer,5.339119968
513e64bbfdc9f0358700b88b,26,24.70404637,1.80936525,safer,5.094301569
513d685cfdc9f03587004343,24,28.01585466,1.825436458,safer,6.016682621
50f5e768fdc9f065f00070d9,17,25.34845831,2.172707938,safer,5.273778554
513cb50efdc9f035870008d5,12,24.50630011,2.521978497,safer,5.0392267
51408b6ffdc9f0358700e922,12,27.78404617,2.556896205,safer,5.952120987
513d35acfdc9f03587002b0e,12,20.20494158,2.776875548,safer,3.841243223
50f42c46fdc9f065f00019ea,16,28.5689114,2.204567875,safer,6.170716011
513f13fbfdc9f0358700cba7,17,17.96336231,2.321487319,safer,3.216934668
513e1ce2fdc9f03587009862,13,33.90351309,3.069334743,safer,7.656470952
513e5e7afdc9f0358700b0a7,12,32.61097525,2.677979553,safer,7.296482597
5185d05afdc9f03fd5000ffd,18,25.33722742,2.310078928,safer,5.270650605
513d7897fdc9f035870061fd,12,27.13832515,2.766489127,safer,5.772279408
513d4edafdc9f03587002e78,18,28.04196791,2.104112689,safer,6.023955497
513d9c60fdc9f03587007d02,19,24.15852528,2.251691853,safer,4.942366955
513e60b8fdc9f0358700b437,14,29.30847639,2.387510595,safer,6.376694341
513e1e6ffdc9f03587009c75,13,29.52230945,2.518828723,safer,6.436249589
513e1ca7fdc9f035870097c9,13,29.82542967,2.606772218,safer,6.520672455
514098affdc9f04926000cfc,13,25.39481328,2.461069349,safer,5.286689007
514227b2fdc9f049260086af,12,29.3224066,2.905993958,safer,6.380574082
513d9a9afdc9f03587007731,13,23.84275061,2.56908585,safer,4.854419662
513d9c9afdc9f03587007dca,15,27.96508088,2.377808086,safer,6.002541474
5140d1f9fdc9f04926003269,12,27.33088155,2.502326441,safer,5.825908831
5140b82efdc9f04926001bbe,15,12.01710326,3.028569357,safer,1.560825315
5140d20afdc9f0492600327b,13,24.94277044,2.797754535,safer,5.160789282
513d9c2afdc9f03587007c48,12,22.83608915,2.459732331,safer,4.574051544
51409169fdc9f049260004df,15,24.12056077,2.389054274,safer,4.931793351
513d60d7fdc9f03587003d89,15,18.70517314,2.573575237,safer,3.423538493
513e6e4dfdc9f0358700c403,15,24.16180561,2.442796098,safer,4.943280569
513d9d75fdc9f0358700809c,12,21.48419995,2.88012667,safer,4.197533074
51409a3cfdc9f04926000f07,12,28.32290236,2.864460379,safer,6.102199342
513d9f9dfdc9f035870087a1,15,23.59759189,2.340030343,safer,4.786139816
50f4648ffdc9f065f0004787,13,27.04886861,2.478304868,safer,5.747364614
51408b76fdc9f0358700e92e,12,27.32971184,2.456510714,safer,5.825583053
50f42b7bfdc9f065f00013c1,13,26.89518504,2.45318137,safer,5.70456177
5140b70afdc9f049260018ba,31,18.28212877,2.01243047,safer,3.305715212
513e5e97fdc9f0358700b0f8,19,20.09772454,2.031568642,safer,3.811381903
5185cc41fdc9f03fd5000bfd,18,26.67472841,2.208865806,safer,5.643161774
513cc6a2fdc9f03587001984,14,18.40331253,2.509273051,safer,3.339466445
513cc120fdc9f0358700144c,14,28.68395575,2.419261206,safer,6.202757339
513f2936fdc9f0358700d312,14,25.56116966,2.390050353,safer,5.33302139
51421a84fdc9f0492600835b,14,33.1604737,3.100159679,safer,7.44952496
51422806fdc9f049260086ff,13,18.38071334,2.841729591,safer,3.333172279
50f5eb1afdc9f065f0007f96,19,20.12157981,2.349726452,safer,3.818025903
50f448aafdc9f065f0004149,12,22.17465446,2.547148095,safer,4.389833506
50f607cdbeb2fed6f8000223,15,23.87830986,2.6430336,safer,4.864323368
513d7c65fdc9f03587006e99,16,24.86093945,2.24835174,safer,5.137998302
51409809fdc9f04926000c1d,13,27.27639181,2.471470679,safer,5.810732743
513ce45bfdc9f03587002210,19,20.97267298,2.086166698,safer,4.055066258
513d9de0fdc9f0358700820b,12,22.76061396,2.534846669,safer,4.553030734
513e60b4fdc9f0358700b430,12,27.49053809,2.644675339,safer,5.870375224
50f5e58dfdc9f065f00069cb,12,19.18225878,2.524063186,safer,3.556412958
50f42c0dfdc9f065f00017a8,13,32.89612395,2.726025676,safer,7.375900166
513d6a7efdc9f03587004a9b,16,31.67024373,2.426028481,safer,7.034476814
513e6edcfdc9f0358700c4bc,12,17.12180928,2.939555457,safer,2.982551363
5140cb38fdc9f04926002ab1,20,30.61684013,1.925683932,safer,6.741090409
51413932fdc9f049260053e2,13,31.17466385,2.649863461,safer,6.896451464
51408f8afdc9f049260000f6,14,30.34076293,2.436268722,safer,6.664199371
513e1f33fdc9f03587009e77,13,15.53914518,3.488636024,safer,2.54175913
50f6166bbeb2fed9100007fb,15,26.52385738,2.419735657,safer,5.601142259
50f5e75afdc9f065f0007042,14,26.67800937,2.316866727,safer,5.644075562
514133e8fdc9f04926004484,16,23.74532575,2.256552653,safer,4.827285589
50f5ec16fdc9f065f00086f5,12,18.22093908,3.00498494,safer,3.288673101
5140cfdefdc9f049260031a5,18,18.98246155,2.282879136,safer,3.500766867
514098d5fdc9f04926000d25,13,21.07196015,2.379914794,safer,4.082719007
513e1f97fdc9f03587009f89,21,32.61188282,2.383298454,safer,7.296735367
50f42bbcfdc9f065f0001720,27,27.24182461,1.821269223,safer,5.801105333
50f43477fdc9f065f0002832,12,38.06434149,4.133887427,safer,8.815314988
50f5ed5afdc9f065f0008ca1,14,28.90853199,2.479827369,safer,6.265304698
514140ecfdc9f0492600612e,12,24.57872513,2.464783422,safer,5.059397999
513cc548fdc9f0358700184a,18,17.819706,2.898398471,safer,3.176924546
51409e97fdc9f04926001463,13,22.86597235,2.290810288,safer,4.582374397
51422961fdc9f04926008847,12,26.36588285,2.447085657,safer,5.557144326
51409372fdc9f0492600079b,13,22.13700344,2.552267383,safer,4.379347212
513d9bc4fdc9f03587007afd,14,20.0099046,2.474648232,safer,3.786922926
50f44811fdc9f065f0003d35,13,19.82426897,2.719564075,safer,3.735221024
50f561ccfdc9f065f0005750,15,33.1822844,2.86531382,safer,7.455599517
50f42b88fdc9f065f00014e5,20,24.13192166,2.135146682,safer,4.934957504
513d690cfdc9f035870045b4,15,29.57988305,2.350182211,safer,6.452284573
513f3307fdc9f0358700e105,13,26.649158,2.407534672,safer,5.636040087
50f43ab0fdc9f065f0002f35,13,28.37515648,2.4525007,safer,6.116752785
5140cb1dfdc9f04926002a5d,15,27.18989102,2.296088404,safer,5.786641162
50f60b91beb2fed91000008e,18,21.42981362,2.311876166,safer,4.182385785
513da043fdc9f03587008929,23,30.36929821,2.244293425,safer,6.672146812
513cbe98fdc9f035870011c6,15,28.8784706,2.32378726,safer,6.256932217
51408ac6fdc9f0358700e7c3,15,26.15028376,2.463077827,safer,5.497097217
513f1422fdc9f0358700cbde,12,26.70938637,2.643670033,safer,5.652814459
513e6f07fdc9f0358700c4f8,12,24.41979221,2.575923707,safer,5.015133141
5140d820fdc9f04926003951,19,18.97147303,2.307814947,safer,3.497706424
513cc0aafdc9f035870013d2,13,31.22203424,2.970828338,safer,6.909644726
514089a0fdc9f0358700e55e,14,26.95567772,2.35939059,safer,5.721409757
50f5e705fdc9f065f0006f6f,12,22.17507328,2.91422795,safer,4.38995015
51392af0818ede12960011b2,13,27.85821513,2.737955012,safer,5.972777993
5140dc1cfdc9f04926003f8d,17,26.12233034,2.193432643,safer,5.489311832
50f5ee93fdc9f065f0008e9f,12,25.40190154,2.657967904,safer,5.288663178
513d6b00fdc9f03587004bf1,12,27.8865437,2.517480235,safer,5.980667862
51409ac6fdc9f04926000fb0,13,29.3255328,2.447346432,safer,6.38144477
514150a1fdc9f04926007dcd,15,20.81482497,2.653666349,safer,4.011103566
513d7ddffdc9f035870072b2,15,31.93139278,2.396470179,safer,7.107210171
50f6086ebeb2fed6f800047b,15,33.9149969,2.932872807,safer,7.65966934
5140b6b0fdc9f049260017c1,18,26.22387094,2.217129418,safer,5.517592189
513d5cb1fdc9f03587003778,12,17.24760832,2.793703073,safer,3.017588009
5140d3a7fdc9f04926003406,12,22.44907086,2.465978147,safer,4.466261988
513f3021fdc9f0358700de94,15,27.11849862,2.467205966,safer,5.766757463
513d77defdc9f03587005f9a,12,15.77504554,3.091163226,safer,2.607460403
514134c4fdc9f04926004796,13,24.06544749,2.559794241,safer,4.916443596
51414e65fdc9f04926007834,12,19.79236038,2.824355337,safer,3.726334073
50f61461beb2fed910000787,18,18.47506547,2.442080454,safer,3.359450558
50f5e563fdc9f065f0006804,12,24.13924119,2.68495665,safer,4.936996087
50f463c7fdc9f065f0004359,13,24.29539788,2.684035963,safer,4.980487726
5140d86efdc9f049260039f2,16,23.76850677,2.357764843,safer,4.833741801
51414801fdc9f04926006bb7,21,21.20240927,2.022909431,safer,4.119050759
513d9ae9fdc9f03587007845,14,21.02539828,2.469792656,safer,4.069750928
513d7ac2fdc9f0358700693b,13,28.05804352,2.733089637,safer,6.028432761
513d7b05fdc9f03587006a0e,14,39.68455118,3.208867082,safer,9.266564148
513f10cafdc9f0358700c759,12,20.70250811,2.719291433,safer,3.97982188
50f5e8e4fdc9f065f00075c4,23,24.5680604,1.993692528,safer,5.056427732
51414d88fdc9f049260075f8,12,24.62571089,2.707185991,safer,5.072484134
513d7c65fdc9f03587006e9a,14,23.91876733,2.375297987,safer,4.875591293
513d6abdfdc9f03587004b42,15,33.1171196,2.902364813,safer,7.437450286
50f5e56ffdc9f065f0006929,18,18.46752141,2.551707327,safer,3.357349438
51408a75fdc9f0358700e71d,12,22.87709182,2.698715395,safer,4.585471311
513e5dfefdc9f0358700af49,14,28.71237226,2.397272487,safer,6.210671701
514133c0fdc9f049260043f4,19,23.84731625,2.051213483,safer,4.855691251
50f5e86efdc9f065f0007278,15,25.62782429,2.475214344,safer,5.351585558
50f42bacfdc9f065f000158a,15,28.49293211,2.432612944,safer,6.149554807
513e1f5ffdc9f03587009ef3,14,24.54936498,2.434133055,safer,5.05122082
513d5c45fdc9f035870036b1,15,18.35993669,2.451827981,safer,3.327385715
513e210dfdc9f0358700a37f,14,23.95301423,2.29957116,safer,4.885129491
513e60e7fdc9f0358700b484,12,27.92771671,2.636291438,safer,5.992135073
51422d81fdc9f04926008c2c,14,32.38416972,2.813367256,safer,7.233314352
513f2aaefdc9f0358700d59a,13,31.6649714,2.564562689,safer,7.033008403
51422cbffdc9f04926008b75,16,16.69883873,2.360739023,safer,2.864748646
513926fa818ede129600109b,13,25.29684203,2.33243646,safer,5.259402759
50f5ec11fdc9f065f00086a3,15,17.68383114,2.474497346,safer,3.139081656
513cb91efdc9f03587000cae,19,36.23242582,2.862064379,safer,8.305102995
513d78c9fdc9f035870062ab,14,26.39290538,2.28885887,safer,5.564670449
513e6ac0fdc9f0358700bf3b,17,30.20462125,2.152765447,safer,6.62628217
5141506ffdc9f04926007d4d,18,22.58305573,2.159295355,safer,4.503578493
513d7a01fdc9f035870066ab,12,24.36269183,2.543456569,safer,4.999229953
50f5eafafdc9f065f0007f45,15,17.45892947,2.52659896,safer,3.076443658
5185cb4ffdc9f03fd5000b14,14,29.49646415,2.696087867,safer,6.42905134
5140d38efdc9f049260033ee,18,23.84880947,2.192559052,safer,4.85610713
5140d69ffdc9f04926003693,16,23.40817922,2.130428864,safer,4.73338596
51392c0c818ede12960011fa,16,19.05273441,2.227811994,safer,3.520338759
513d7e84fdc9f0358700740e,15,25.93567292,2.266888825,safer,5.437325347
50f607d4beb2fed6f80002ae,15,22.29164041,2.444246929,safer,4.42241559
513e1fd2fdc9f0358700a02f,13,27.55067034,2.379844122,safer,5.887122828
51409e73fdc9f04926001433,13,20.40679493,2.640852389,safer,3.897461969
513e1af6fdc9f0358700933d,13,32.34080981,2.850028751,safer,7.22123806
51422b61fdc9f04926008a31,13,33.20332802,2.629885723,safer,7.461460436
513d789efdc9f0358700620f,15,32.11054297,2.558288965,safer,7.157105794
50f448adfdc9f065f0004188,13,27.58584507,2.511835738,safer,5.896919441
51408fd8fdc9f04926000190,15,18.43306563,2.248310804,safer,3.347753062
513da11efdc9f03587008a99,12,28.16608041,2.775798666,safer,6.058522419
50f43513fdc9f065f0002ab4,13,29.02164386,2.784906285,safer,6.296807805
513e5d76fdc9f0358700add9,13,18.99869855,2.821843579,safer,3.50528908
513ceb2ffdc9f0358700235f,15,23.11043634,2.433639808,safer,4.650460751
513e6535fdc9f0358700b932,14,29.24809594,2.464919716,safer,6.359877612
50f56126fdc9f065f00054ae,14,23.70568193,2.505744475,safer,4.816244277
5140d8bbfdc9f04926003a90,12,29.99154441,2.619733495,safer,6.566937539
514145c8fdc9f0492600666a,13,37.40900941,3.164944814,safer,8.632796603
513d9d74fdc9f03587008098,13,25.77808328,2.42314873,safer,5.393434612
513ce7d9fdc9f035870022bb,12,28.11361879,2.523159254,safer,6.043911184
513cba26fdc9f03587000da1,12,31.7948439,2.822976106,safer,7.069179558
50f43534fdc9f065f0002ccb,12,28.17974216,2.892855985,safer,6.062327392
50f46456fdc9f065f0004619,15,30.04888607,2.36878172,safer,6.582907926
513d9ab5fdc9f03587007797,14,27.80032122,2.380919942,safer,5.956653798
51414773fdc9f04926006a64,12,22.12193452,2.559662981,safer,4.375150325
50f55e7dfdc9f065f0004d0f,12,28.91563545,2.583081603,safer,6.267283104
50f5ecf1fdc9f065f0008b45,18,26.92118457,1.980678435,safer,5.711802974
50f5e8a5fdc9f065f000742b,15,26.91434963,2.26484223,safer,5.709899354
513f14c6fdc9f0358700ccc4,12,21.33301265,2.731588412,safer,4.155425475
50f44868fdc9f065f0004038,13,21.29313002,2.41249388,safer,4.144317649
5185d040fdc9f03fd5000fe3,13,25.42772159,2.568903293,safer,5.295854391
50f447dbfdc9f065f0003b84,12,24.38638633,2.706660742,safer,5.005829176
513d5ab1fdc9f03587003427,12,25.99831478,2.729257242,safer,5.454771909
513cc020fdc9f0358700134b,16,27.83704057,2.320113015,safer,5.966880605
50f607cabeb2fed6f80001e1,12,27.48273343,2.631438691,safer,5.868201526
513e1d60fdc9f035870099ab,14,19.30312691,2.530017614,safer,3.59007628
513d31f4fdc9f03587002852,25,23.97249936,1.803735553,safer,4.89055635
513d6bcafdc9f03587004ddf,15,36.01472285,2.653982942,safer,8.244469927
5140ce7cfdc9f04926003052,12,19.70024246,2.498003727,safer,3.700678051
513e2180fdc9f0358700a44d,29,25.89436276,1.774088886,safer,5.425819939
513e1e88fdc9f03587009cb8,16,23.79596621,2.276765784,safer,4.841389607
51414c83fdc9f04926007356,12,28.50888958,2.757384338,safer,6.153999167
513e61a5fdc9f0358700b59e,18,18.7738376,2.226700417,safer,3.442662426
513cbf6afdc9f0358700128e,12,30.75268598,3.075360125,safer,6.778925221
5142186bfdc9f04926008131,19,24.43921001,2.170967132,safer,5.020541249
50f5611ffdc9f065f000542e,12,29.5036701,2.522130459,safer,6.43105829
513e6e21fdc9f0358700c3c6,17,20.67226328,2.376420164,safer,3.971398307
513d5489fdc9f03587002f2a,18,25.90904161,2.329547203,safer,5.429908185
514132fdfdc9f04926004152,14,26.166801,2.455011371,safer,5.50169748
513d49d4fdc9f03587002dd5,13,20.51608477,2.72271331,safer,3.92790059
513d6d8ffdc9f0358700518a,13,25.18440623,2.473351415,safer,5.228087945
5141518cfdc9f04926007fbb,17,24.03693057,2.268758485,safer,4.90850127
5140ba0bfdc9f04926001f60,20,21.97374117,1.945340625,safer,4.333876579
513cb777fdc9f03587000b22,14,27.78830654,2.440367944,safer,5.953307553
513e1aa6fdc9f0358700927d,12,23.31488935,2.720320943,safer,4.707403534
50f5eba2fdc9f065f000839e,13,18.08194175,2.677234854,safer,3.249960562
5140900ffdc9f049260001fd,13,27.40483694,2.458690872,safer,5.846506356
51421a7bfdc9f04926008351,18,27.06816512,2.175258536,safer,5.752738938
50f43bacfdc9f065f0003309,13,20.09153655,2.718196884,safer,3.809658471
50f46496fdc9f065f00047ca,21,27.68826243,2.018210386,safer,5.925443987
513f1429fdc9f0358700cbe6,12,25.21502348,2.470813093,safer,5.236615244
513e5f8efdc9f0358700b26b,17,22.22354261,2.46441872,safer,4.403449481
50f44866fdc9f065f0003fc7,13,18.24899873,2.7627968,safer,3.296488074
513d3163fdc9f035870027e2,19,18.68053634,2.18905734,safer,3.416676828
513e1a6cfdc9f035870091e1,14,30.69611084,2.613030638,safer,6.763168318
50f42c7ffdc9f065f0001d9c,16,21.74010083,2.278590611,safer,4.268804749
5140caa2fdc9f049260028cf,14,22.66153388,2.426242523,safer,4.525435663
51409c63fdc9f049260011b4,13,30.46704913,2.437528204,safer,6.699371697
5140cb9bfdc9f04926002be3,15,21.65549208,2.415217795,safer,4.245240129
50f463c7fdc9f065f0004347,17,30.20820491,2.222713529,safer,6.627280263
51409c5cfdc9f049260011aa,13,25.93123827,2.382737123,safer,5.436090241
50f562d8fdc9f065f0005ab8,14,25.78198297,2.376405075,safer,5.394520726
513d78a4fdc9f0358700622a,12,18.40461243,2.580428652,safer,3.339828482
50f5e58ffdc9f065f0006a14,12,28.25766071,2.847914644,safer,6.084028706
513cbb14fdc9f03587000e7e,12,28.6461473,2.685969983,safer,6.192227201
51413358fdc9f04926004285,20,26.56671826,2.031743199,safer,5.613079563
50f5e709fdc9f065f0006fd0,14,15.78695836,2.619951349,safer,2.610778275
513e60ccfdc9f0358700b456,15,27.64472614,2.455012526,safer,5.913318573
5141436afdc9f049260063d5,12,25.50659613,2.920478049,safer,5.317821964
513d7b1efdc9f03587006a5e,15,36.00365783,2.878001352,safer,8.241388177
51422739fdc9f04926008639,14,29.12766079,2.519753171,safer,6.326334879
513ce883fdc9f035870022dc,14,29.78670843,2.496599389,safer,6.509888093
51421c8efdc9f04926008591,21,33.88324184,2.244959577,safer,7.650825148
513f11f2fdc9f0358700c8da,15,20.87371949,2.258891952,safer,4.027506443
513cdee7fdc9f03587002106,12,23.73276043,2.88235242,safer,4.823785986
513f135afdc9f0358700cac9,12,33.37583821,2.874233328,safer,7.509506736
51413fe8fdc9f04926006032,17,25.24246308,2.139769642,safer,5.244257523
51414886fdc9f04926006cf4,15,28.48164286,2.477925904,safer,6.146410606
513e6dbbfdc9f0358700c333,14,22.08541942,2.432880437,safer,4.364980404
513d683cfdc9f035870042d4,12,23.24020703,2.633926899,safer,4.686603552
5140c89afdc9f049260022a9,13,19.02697754,2.886221995,safer,3.513165141
513f2942fdc9f0358700d326,13,27.34385279,2.826500383,safer,5.82952149
5140cc3dfdc9f04926002d57,19,24.08192377,2.173709265,safer,4.921032451
514146fffdc9f04926006951,13,27.40267581,2.453423998,safer,5.845904453
50f5e690fdc9f065f0006d4b,17,17.97533955,2.57470146,safer,3.220270484
513d7bb9fdc9f03587006c72,12,26.18551594,2.861320963,safer,5.506909831
50f447d9fdc9f065f0003b10,12,20.44432938,2.632882416,safer,3.907915795
50f42eabfdc9f065f00022d6,18,36.77952372,2.750141257,safer,8.457476772
513d5767fdc9f03587003167,12,28.7092165,2.752925619,safer,6.209792781
513d4d2afdc9f03587002e48,12,27.4009006,2.645373143,safer,5.845410034
513d7f6dfdc9f035870075ee,13,21.05475864,2.524210235,safer,4.077928165
50f4348efdc9f065f000296a,15,17.88944726,2.506539125,safer,3.196348381
5185d3fbfdc9f03fd500135b,13,37.36533741,3.041656035,safer,8.62063339
50f42b80fdc9f065f000143a,14,29.97161917,2.389587366,safer,6.561388104
5185d1fefdc9f03fd500116e,16,34.01055894,2.747699229,safer,7.686284591
513d9d6bfdc9f0358700807a,19,30.86582069,2.435362429,safer,6.810434687
51421b61fdc9f04926008449,12,27.60036637,2.56356415,safer,5.900963808
50f42eb3fdc9f065f00023bd,12,18.58564083,3.005518401,safer,3.390247211
50f5eceefdc9f065f0008b04,12,22.53430879,2.630865047,safer,4.490001845
513e65a8fdc9f0358700b9cd,15,18.95226259,2.491450808,safer,3.49235607
513e6e91fdc9f0358700c45a,14,23.11848782,2.522761319,safer,4.652703193
51409975fdc9f04926000e05,13,22.97511799,2.486223202,safer,4.612772857
5140b706fdc9f049260018af,13,22.68794132,2.635733989,safer,4.532790475
514146a0fdc9f0492600686c,16,27.64385845,2.218025543,safer,5.913076909
513d7aacfdc9f035870068f4,12,19.22240458,2.662538533,safer,3.567594076
513e5e8efdc9f0358700b0de,12,27.02273841,2.711969061,safer,5.740087018
513f2a49fdc9f0358700d4fa,14,21.75776519,2.650874191,safer,4.273724501
513d9cb4fdc9f03587007e21,14,24.817435,2.263956208,safer,5.125881754
5140b9e0fdc9f04926001f2e,16,14.7288521,2.496522739,safer,2.31608212
513d7d06fdc9f035870070ae,20,19.45060275,2.233273761,safer,3.631150193
51421937fdc9f04926008207,19,27.9697121,2.262642604,safer,6.003831329
514146cefdc9f049260068d8,14,28.0896821,2.541461074,safer,6.037244511
50f55e52fdc9f065f0004bcf,13,20.63606252,2.665526357,safer,3.961315931
513d6d9afdc9f0358700519b,13,27.05480157,2.467303612,safer,5.749017019
514147b7fdc9f04926006b00,13,18.97907239,2.726551197,safer,3.499822943
513d2d80fdc9f035870024ea,15,20.97154449,2.527454968,safer,4.054751958
50e5faedd7c3df413b00076a,16,24.30134371,2.268698728,safer,4.982143717
513d3186fdc9f035870027fe,13,34.91252464,3.027669438,safer,7.937493599
50f42b52fdc9f065f000135d,14,29.16991895,2.447086092,safer,6.338104318
50f5e690fdc9f065f0006d63,14,23.10704768,2.529557034,safer,4.649516967
